activity_comment,assay_chembl_id,canonical_smiles,data_validity_comment,document_chembl_id,document_journal,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value,isomeric_smiles,inchikey,np_score,short_inchikey,wikidata_id
,CHEMBL3047051,N#Cc1ccc(N2C(=O)[C@@H]3C4C=CC(CC4)[C@@H]3C2=O)cc1,,CHEMBL3045031,Med Chem Res,CHEMBL2237476,=,=,Inhibition,%,68.4,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,68.4,N#Cc1ccc(N2C(=O)[C@@H]3C4C=CC(CC4)[C@@H]3C2=O)cc1,BRDPNLKTJYXCLI-VWSDQGQDSA-N,-0.8423748138474094,BRDPNLKTJYXCLI,no_wikidata_match
,CHEMBL3395014,CNc1cc(C)cc(CCc2cc(C#N)cc(CCc3cc(C)cc(N)n3)c2)n1,,CHEMBL3392991,J Med Chem,CHEMBL3394386,=,=,Ki,nM,14410.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,14410.0,CNc1cc(C)cc(CCc2cc(C#N)cc(CCc3cc(C)cc(N)n3)c2)n1,BRINXWNTHLFLSM-UHFFFAOYSA-N,-0.6068193209480551,BRINXWNTHLFLSM,http://www.wikidata.org/entity/Q27461569
,CHEMBL1918240,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC1CCCCC1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915173,=,=,Survival,%,83.8,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,83.8,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC1CCCCC1,BRRGPWRKDIBWQE-GOSISDBHSA-N,-0.6223749436165615,BRRGPWRKDIBWQE,no_wikidata_match
,CHEMBL1918241,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC1CCCCC1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915173,=,=,IC50,nM,41600.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,41.6,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC1CCCCC1,BRRGPWRKDIBWQE-GOSISDBHSA-N,-0.6223749436165615,BRRGPWRKDIBWQE,no_wikidata_match
,CHEMBL1918239,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC1CCCCC1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915173,=,=,Inhibition,%,55.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,55.0,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC1CCCCC1,BRRGPWRKDIBWQE-GOSISDBHSA-N,-0.6223749436165615,BRRGPWRKDIBWQE,no_wikidata_match
,CHEMBL1918240,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC1CCCCC1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915169,=,=,Survival,%,79.0,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,79.0,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC1CCCCC1,BRRGPWRKDIBWQE-SFHVURJKSA-N,-0.6223749436165615,BRRGPWRKDIBWQE,no_wikidata_match
,CHEMBL1918241,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC1CCCCC1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915169,=,=,IC50,nM,41100.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,41.1,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC1CCCCC1,BRRGPWRKDIBWQE-SFHVURJKSA-N,-0.6223749436165615,BRRGPWRKDIBWQE,no_wikidata_match
,CHEMBL1918239,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC1CCCCC1,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915169,=,=,Inhibition,%,53.8,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,53.8,COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)CN1C(=O)NC1CCCCC1,BRRGPWRKDIBWQE-SFHVURJKSA-N,-0.6223749436165615,BRRGPWRKDIBWQE,no_wikidata_match
,CHEMBL702887,CCCCC[C@@H]1N=C(N)O[C@@H]1C,,CHEMBL1139446,Bioorg Med Chem Lett,CHEMBL107404,=,=,IC50,nM,230.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,0.23,CCCCC[C@@H]1N=C(N)O[C@@H]1C,BUDMJYOFRMUMSR-SFYZADRCSA-N,1.0899584604460502,BUDMJYOFRMUMSR,no_wikidata_match
,CHEMBL702887,CCCCC[C@@H]1N=C(N)O[C@H]1C,,CHEMBL1139446,Bioorg Med Chem Lett,CHEMBL320547,=,=,IC50,nM,500.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,0.5,CCCCC[C@@H]1N=C(N)O[C@H]1C,BUDMJYOFRMUMSR-YUMQZZPRSA-N,1.0899584604460502,BUDMJYOFRMUMSR,no_wikidata_match
,CHEMBL699689,CC1=CC(N)=NCC1(C)C,,CHEMBL1136028,Bioorg Med Chem Lett,CHEMBL308310,=,=,IC50,nM,100.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,0.1,CC1=CC(N)=NCC1(C)C,BVWOQWKQOXPDAZ-UHFFFAOYSA-N,0.8678567151554398,BVWOQWKQOXPDAZ,no_wikidata_match
,CHEMBL3738626,CN(C)CCc1cccc(OCc2ccc3ccc(N)nc3c2)c1.Cl.Cl,Outside typical range,CHEMBL3734753,J Med Chem,CHEMBL3736428,=,=,Ki,nM,150000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,150.0,CN(C)CCc1cccc(OCc2ccc3ccc(N)nc3c2)c1.Cl.Cl,BXHUVAFJQCSRIE-UHFFFAOYSA-N,-0.5339667459785805,BXHUVAFJQCSRIE,no_wikidata_match
,CHEMBL2433625,Cc1cc(N)nc(COC[C@H](CCN)OCc2cc(C)cc(N)n2)c1,,CHEMBL2429788,Bioorg Med Chem Lett,CHEMBL2430146,=,=,Ki,nM,53222.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,53222.0,Cc1cc(N)nc(COC[C@H](CCN)OCc2cc(C)cc(N)n2)c1,BXQXCGJXAWOXHN-INIZCTEOSA-N,-0.05397737752090277,BXQXCGJXAWOXHN,no_wikidata_match
,CHEMBL2433625,Cc1cc(N)nc(COC[C@@H](CCN)OCc2cc(C)cc(N)n2)c1,,CHEMBL2429788,Bioorg Med Chem Lett,CHEMBL2430147,=,=,Ki,nM,31410.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,31410.0,Cc1cc(N)nc(COC[C@@H](CCN)OCc2cc(C)cc(N)n2)c1,BXQXCGJXAWOXHN-MRXNPFEDSA-N,-0.05397737752090277,BXQXCGJXAWOXHN,no_wikidata_match
,CHEMBL903950,N=C(NCCC[C@H](N)C(=O)N[C@@H]1CCNC1)N[N+](=O)[O-],,CHEMBL1142908,Bioorg Med Chem,CHEMBL226390,=,=,Ki,nM,55000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,55.0,N=C(NCCC[C@H](N)C(=O)N[C@@H]1CCNC1)N[N+](=O)[O-],BYIVPCSPJJTWJA-SFYZADRCSA-N,-0.013940055344670032,BYIVPCSPJJTWJA,no_wikidata_match
,CHEMBL903950,N=C(NCCC[C@H](N)C(=O)N[C@H]1CCNC1)N[N+](=O)[O-],,CHEMBL1142908,Bioorg Med Chem,CHEMBL226445,=,=,Ki,nM,57000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,57.0,N=C(NCCC[C@H](N)C(=O)N[C@H]1CCNC1)N[N+](=O)[O-],BYIVPCSPJJTWJA-YUMQZZPRSA-N,-0.013940055344670032,BYIVPCSPJJTWJA,no_wikidata_match
,CHEMBL699692,COc1ccc(/C=C/C(=O)c2ccc(F)cc2)c(OC)c1,,CHEMBL1135187,Bioorg Med Chem Lett,CHEMBL58183,=,=,Inhibition,%,55.7,CHEMBL3464,"Nitric oxide synthase, inducible",Inhibition,%,55.7,COc1ccc(/C=C/C(=O)c2ccc(F)cc2)c(OC)c1,BZMXLKULLDWQBK-UXBLZVDNSA-N,-0.545228241530919,BZMXLKULLDWQBK,no_wikidata_match
,CHEMBL1930622,O=C(/C=C/c1ccccc1)c1cc(C(=O)/C=C/c2ccccc2)c(O)cc1O,,CHEMBL1926582,Eur J Med Chem,CHEMBL1928921,=,=,IC50,nM,5440.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,5.44,O=C(/C=C/c1ccccc1)c1cc(C(=O)/C=C/c2ccccc2)c(O)cc1O,CAAJXTJDBCGUNB-PHEQNACWSA-N,0.3064471111294072,CAAJXTJDBCGUNB,no_wikidata_match
,CHEMBL1056359,O=C(c1ccc2ccccc2c1)C1CN=C2C=CC=CN2C1.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL552062,=,=,Activity,%,97.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,97.0,O=C(c1ccc2ccccc2c1)C1CN=C2C=CC=CN2C1.[O-][Cl+3]([O-])([O-])O,CAHKBEGMIMFVFH-UHFFFAOYSA-N,-0.2508033031108741,CAHKBEGMIMFVFH,no_wikidata_match
,CHEMBL2013393,COc1c(O)cc2oc(-c3ccc(F)cc3F)cc(=O)c2c1O,,CHEMBL2010724,Bioorg Med Chem Lett,CHEMBL2013193,=,=,Inhibition,%,10.6,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,10.6,COc1c(O)cc2oc(-c3ccc(F)cc3F)cc(=O)c2c1O,CAJNJKFLYJNOFP-UHFFFAOYSA-N,0.6320985046245172,CAJNJKFLYJNOFP,no_wikidata_match
,CHEMBL702887,C[C@@H]1N=C(N)O[C@@H]1C,,CHEMBL1139446,Bioorg Med Chem Lett,CHEMBL110789,=,=,IC50,nM,150.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,0.15,C[C@@H]1N=C(N)O[C@@H]1C,CBBZZWUQMBKNEY-IUYQGCFVSA-N,0.8167857939103248,CBBZZWUQMBKNEY,no_wikidata_match
,CHEMBL1018148,O=c1cc(-c2ccc(O)cc2)oc2ccc(Oc3ccc4c(=O)cc(-c5ccc(O)cc5O)oc4c3)cc12,,CHEMBL1139311,Bioorg Med Chem Lett,CHEMBL465991,=,=,IC50,nM,50000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,50.0,O=c1cc(-c2ccc(O)cc2)oc2ccc(Oc3ccc4c(=O)cc(-c5ccc(O)cc5O)oc4c3)cc12,CBDANYYDYWOZEH-UHFFFAOYSA-N,0.5168276092297606,CBDANYYDYWOZEH,no_wikidata_match
,CHEMBL748041,N/C(=N\O)N1CCC2C=CC=CC2C1,,CHEMBL1135725,J Med Chem,CHEMBL177674,<,<,NOHA,%,0.2,CHEMBL3464,"Nitric oxide synthase, inducible",NOHA,%,0.2,N/C(=N\O)N1CCC2C=CC=CC2C1,CBDNYVJUPXWEHI-UHFFFAOYSA-N,0.5164548040973072,CBDNYVJUPXWEHI,no_wikidata_match
,CHEMBL702888,Cc1ccc([N+](=O)[O-])c(SCCC[C@H](N)C(=O)O)c1,,CHEMBL1131579,J Med Chem,CHEMBL88177,=,=,IC50,nM,4000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,4.0,Cc1ccc([N+](=O)[O-])c(SCCC[C@H](N)C(=O)O)c1,CBTXALVVNCZYTJ-VIFPVBQESA-N,-0.7135167568761208,CBTXALVVNCZYTJ,no_wikidata_match
,CHEMBL750480,CCCCCC/N=C(/N)NO,,CHEMBL1134763,J Med Chem,CHEMBL321891,=,=,Initial rates,,1.0,CHEMBL3464,"Nitric oxide synthase, inducible",Initial rates,,1.0,CCCCCC/N=C(/N)NO,CBYZFXDMWSGCPN-UHFFFAOYSA-N,0.6810982715020728,CBYZFXDMWSGCPN,no_wikidata_match
,CHEMBL3592389,CC(=N)NCc1cccc(CNCc2ccccc2[N+](=O)[O-])c1,,CHEMBL3588792,ACS Med Chem Lett,CHEMBL3589092,=,=,IC50,nM,100.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,0.1,CC(=N)NCc1cccc(CNCc2ccccc2[N+](=O)[O-])c1,CCMGVZXGSYGWFS-UHFFFAOYSA-N,-0.8904620435270086,CCMGVZXGSYGWFS,no_wikidata_match
,CHEMBL699694,NCCNC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],,CHEMBL1133106,J Med Chem,CHEMBL88267,=,=,Ki,nM,100000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,100.0,NCCNC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],CDCIRTDHJSJFDZ-LURJTMIESA-N,0.2409872421979556,CDCIRTDHJSJFDZ,no_wikidata_match
,CHEMBL841851,NCCNC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],,CHEMBL1134555,J Med Chem,CHEMBL88267,=,=,Ki,nM,100000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,100.0,NCCNC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],CDCIRTDHJSJFDZ-LURJTMIESA-N,0.2409872421979556,CDCIRTDHJSJFDZ,no_wikidata_match
,CHEMBL1763596,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)[C@@H]1O,,CHEMBL1759962,Bioorg Med Chem Lett,CHEMBL1762006,=,=,Activity,pmol/min,27.7,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,pmol/min,27.7,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)[C@@H]1O,CDDWAYFUFNQLRZ-KJVHGCRFSA-N,3.108228981429297,CDDWAYFUFNQLRZ,http://www.wikidata.org/entity/Q27131898
,CHEMBL1763595,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)[C@@H]1O,,CHEMBL1759962,Bioorg Med Chem Lett,CHEMBL1762006,=,=,Activity,pmol/min,27.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,pmol/min,27.0,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)[C@@H]1O,CDDWAYFUFNQLRZ-KJVHGCRFSA-N,3.108228981429297,CDDWAYFUFNQLRZ,http://www.wikidata.org/entity/Q27131898
,CHEMBL1763594,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)[C@@H]1O,,CHEMBL1759962,Bioorg Med Chem Lett,CHEMBL1762006,=,=,Activity,pmol/min,26.9,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,pmol/min,26.9,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)[C@@H]1O,CDDWAYFUFNQLRZ-KJVHGCRFSA-N,3.108228981429297,CDDWAYFUFNQLRZ,http://www.wikidata.org/entity/Q27131898
,CHEMBL1763593,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)[C@@H]1O,,CHEMBL1759962,Bioorg Med Chem Lett,CHEMBL1762006,=,=,Activity,pmol/min,27.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,pmol/min,27.0,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O)[C@@H]1O,CDDWAYFUFNQLRZ-KJVHGCRFSA-N,3.108228981429297,CDDWAYFUFNQLRZ,http://www.wikidata.org/entity/Q27131898
,CHEMBL4041165,N#Cc1ccc(CCNCc2ccc3ccc(N)nc3c2)cc1,,CHEMBL4038342,J Med Chem,CHEMBL4062164,=,=,Ki,nM,21300.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,21.3,N#Cc1ccc(CCNCc2ccc3ccc(N)nc3c2)cc1,CDHZAJGZCBJOTB-UHFFFAOYSA-N,-0.9274742318602481,CDHZAJGZCBJOTB,no_wikidata_match
,CHEMBL4153940,CC(=N)NCc1cccc(CNC(=O)[C@@H](N)Cc2ccccc2)c1.Cl.Cl,,CHEMBL4152230,Eur J Med Chem,CHEMBL4161718,>,>,IC50,nM,10000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,10.0,CC(=N)NCc1cccc(CNC(=O)[C@@H](N)Cc2ccccc2)c1.Cl.Cl,CFBUIXYWNFZFNU-NTEVMMBTSA-N,0.0015530507165423173,CFBUIXYWNFZFNU,no_wikidata_match
,CHEMBL1030676,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,CHEMBL1152748,Bioorg Med Chem,CHEMBL6,=,=,Inhibition,%,90.0,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,90.0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CGIGDMFJXJATDK-UHFFFAOYSA-N,-0.7206065066225199,CGIGDMFJXJATDK,http://www.wikidata.org/entity/Q409231
,CHEMBL1769384,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,CHEMBL1765006,J Med Chem,CHEMBL6,=,=,Inhibition,%,63.2,CHEMBL3464,"Nitric oxide synthase, inducible",INH,%,63.2,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CGIGDMFJXJATDK-UHFFFAOYSA-N,-0.7206065066225199,CGIGDMFJXJATDK,http://www.wikidata.org/entity/Q409231
,CHEMBL1769414,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,CHEMBL1765006,J Med Chem,CHEMBL6,=,=,IC50,nM,48890.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,48.89,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CGIGDMFJXJATDK-UHFFFAOYSA-N,-0.7206065066225199,CGIGDMFJXJATDK,http://www.wikidata.org/entity/Q409231
,CHEMBL1769415,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,CHEMBL1765006,J Med Chem,CHEMBL6,=,=,IC50,nM,23470.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,23.47,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CGIGDMFJXJATDK-UHFFFAOYSA-N,-0.7206065066225199,CGIGDMFJXJATDK,http://www.wikidata.org/entity/Q409231
,CHEMBL2045194,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,CHEMBL2040708,Eur J Med Chem,CHEMBL6,=,=,IC50,nM,20000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,20.0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CGIGDMFJXJATDK-UHFFFAOYSA-N,-0.7206065066225199,CGIGDMFJXJATDK,http://www.wikidata.org/entity/Q409231
,CHEMBL3424492,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,CHEMBL3421627,Bioorg Med Chem Lett,CHEMBL6,=,=,IC50,nM,4500.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,4.5,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CGIGDMFJXJATDK-UHFFFAOYSA-N,-0.7206065066225199,CGIGDMFJXJATDK,http://www.wikidata.org/entity/Q409231
,CHEMBL4355264,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,,CHEMBL4354797,J Med Chem,CHEMBL6,=,=,IC50,nM,24890.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,24.89,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CGIGDMFJXJATDK-UHFFFAOYSA-N,-0.7206065066225199,CGIGDMFJXJATDK,http://www.wikidata.org/entity/Q409231
,CHEMBL754647,CSC(=NCCC[C@H](N)C(=O)O)SC,,CHEMBL1132725,Bioorg Med Chem Lett,CHEMBL328880,=,=,Inhibition,%,56.0,CHEMBL3464,"Nitric oxide synthase, inducible",Inhibition,%,56.0,CSC(=NCCC[C@H](N)C(=O)O)SC,CGQKJLSCMAFLMT-LURJTMIESA-N,0.9118562913029858,CGQKJLSCMAFLMT,no_wikidata_match
,CHEMBL699603,CCCCN=C(N)N,,CHEMBL1145002,J Med Chem,CHEMBL73004,=,=,NO formation,%,6.0,CHEMBL3464,"Nitric oxide synthase, inducible",NO formation,%,6.0,CCCCN=C(N)N,CGWBIHLHAGNJCX-UHFFFAOYSA-N,1.1451067908299626,CGWBIHLHAGNJCX,http://www.wikidata.org/entity/Q82007455
,CHEMBL3130554,Cl.Cl.Nc1ccc2ccc(CCNCCc3ccc(F)cc3)cc2n1,,CHEMBL3124831,J Med Chem,CHEMBL3216172,=,=,Ki,nM,51200.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,51.2,Cl.Cl.Nc1ccc2ccc(CCNCCc3ccc(F)cc3)cc2n1,CHJAESJBCVRRSZ-UHFFFAOYSA-N,-0.549787006563148,CHJAESJBCVRRSZ,no_wikidata_match
,CHEMBL1056359,CCOc1ccc(C(=O)C2CN=C3C=C(C)C=CN3C2)cc1.[O-][Cl+3]([O-])([O-])O,,CHEMBL1152488,Eur J Med Chem,CHEMBL564164,=,=,Activity,%,97.0,CHEMBL3464,"Nitric oxide synthase, inducible",Activity,%,97.0,CCOc1ccc(C(=O)C2CN=C3C=C(C)C=CN3C2)cc1.[O-][Cl+3]([O-])([O-])O,CHNDRTASUXAVKN-UHFFFAOYSA-N,-0.32047741984058886,CHNDRTASUXAVKN,no_wikidata_match
,CHEMBL1033407,C=C1C[C@@](C)(/C=C/C=C/CCCCCCCC)OC1=O,,CHEMBL1146468,J Nat Prod,CHEMBL512697,=,=,IC50,ug.mL-1,0.2,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,ug ml-1,0.2,C=C1C[C@@](C)(/C=C/C=C/CCCCCCCC)OC1=O,CIUVHSRFRVWPDP-HFKYTIITSA-N,1.98838720433992,CIUVHSRFRVWPDP,no_wikidata_match
,CHEMBL1018148,O=c1cc(-c2ccc(O)cc2)oc2cc(Oc3ccc4oc(-c5ccccc5O)cc(=O)c4c3)ccc12,,CHEMBL1139311,Bioorg Med Chem Lett,CHEMBL516962,=,=,IC50,nM,10000.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,10.0,O=c1cc(-c2ccc(O)cc2)oc2cc(Oc3ccc4oc(-c5ccccc5O)cc(=O)c4c3)ccc12,CJCZALRHRMPKCY-UHFFFAOYSA-N,0.4224020076632136,CJCZALRHRMPKCY,no_wikidata_match
,CHEMBL3130554,Cl.Cl.Cl.Nc1ccc2ccc(CCNCCc3cccc(Cl)c3)cc2n1,,CHEMBL3124831,J Med Chem,CHEMBL3216851,=,=,Ki,nM,28400.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,28.4,Cl.Cl.Cl.Nc1ccc2ccc(CCNCCc3cccc(Cl)c3)cc2n1,CKHVRRGUXAPUSO-UHFFFAOYSA-N,-0.6100004170129344,CKHVRRGUXAPUSO,no_wikidata_match
,CHEMBL2343148,CC(=O)O[C@H]1C[C@H]([C@H](C)CC(=O)CC(C)C(=O)O)[C@@]2(C)CC(=O)C3=C(CC[C@H]4C(C)(C)C(=O)CC[C@]34C)[C@]12C,,CHEMBL2331431,J Nat Prod,CHEMBL2331733,=,=,IC50,nM,4900.0,CHEMBL3464,"Nitric oxide synthase, inducible",IC50,uM,4.9,CC(=O)O[C@H]1C[C@H]([C@H](C)CC(=O)CC(C)C(=O)O)[C@@]2(C)CC(=O)C3=C(CC[C@H]4C(C)(C)C(=O)CC[C@]34C)[C@]12C,CKXRGSLEGLFLRZ-NWWXHUCFSA-N,3.1370705372034853,CKXRGSLEGLFLRZ,http://www.wikidata.org/entity/Q77566296
,CHEMBL4041165,Cc1cc(N)nc2cc(CNCCc3ccc(C#N)cc3)ccc12,,CHEMBL4038342,J Med Chem,CHEMBL4064297,=,=,Ki,nM,4700.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,4.7,Cc1cc(N)nc2cc(CNCCc3ccc(C#N)cc3)ccc12,CNMLPDIDKJDXOA-UHFFFAOYSA-N,-0.9604523122038255,CNMLPDIDKJDXOA,no_wikidata_match
,CHEMBL1959864,COc1ccccc1CNCCO[C@@H]1CNC[C@@H]1Cc1cc(C)cc(N)n1,Outside typical range,CHEMBL1955863,Bioorg Med Chem,CHEMBL1956739,=,=,Ki,nM,114000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,114.0,COc1ccccc1CNCCO[C@@H]1CNC[C@@H]1Cc1cc(C)cc(N)n1,CNZPKQOAIMARQF-FXAWDEMLSA-N,-0.3254875240323962,CNZPKQOAIMARQF,http://www.wikidata.org/entity/Q27449912
277768,CHEMBL3707720,COc1ccccc1CNCCO[C@@H]1CNC[C@@H]1Cc1cc(C)cc(N)n1,Outside typical range,CHEMBL3638738,Unknown journal,CHEMBL1956739,=,=,Ki,nM,114000.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,nM,114000.0,COc1ccccc1CNCCO[C@@H]1CNC[C@@H]1Cc1cc(C)cc(N)n1,CNZPKQOAIMARQF-FXAWDEMLSA-N,-0.3254875240323962,CNZPKQOAIMARQF,http://www.wikidata.org/entity/Q27449912
,CHEMBL4346017,Cc1cc(N)nc2cc(-c3ccc(OCC4CCC4)c(CN)c3)ccc12,,CHEMBL4342518,J Med Chem,CHEMBL4521790,=,=,Ki,nM,10400.0,CHEMBL3464,"Nitric oxide synthase, inducible",Ki,uM,10.4,Cc1cc(N)nc2cc(-c3ccc(OCC4CCC4)c(CN)c3)ccc12,COAPMJAWQNAPQG-UHFFFAOYSA-N,-0.3533121500098806,COAPMJAWQNAPQG,no_wikidata_match
,CHEMBL1918240,CC(C)CN1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,,CHEMBL1914395,Bioorg Med Chem,CHEMBL1915176,=,=,Survival,%,137.3,CHEMBL3464,"Nitric oxide synthase, inducible",Survival,%,137.3,CC(C)CN1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,CODVNZWRCKMGAX-HNNXBMFYSA-N,-0.08789083354883502,CODVNZWRCKMGAX,no_wikidata_match
