activity_comment,assay_chembl_id,canonical_smiles,data_validity_comment,document_chembl_id,document_journal,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value,isomeric_smiles,inchikey,np_score,short_inchikey,wikidata_id
,CHEMBL5046509,COC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccccc1Cl,,CHEMBL5046219,J Med Chem,CHEMBL5083240,=,=,Ratio IC50,,102.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,102.0,COC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccccc1Cl,OWBCLDZZBREDER-FLVLSHQESA-N,-0.5533492804863792,OWBCLDZZBREDER,no_wikidata_match
,CHEMBL840777,CC(=N)Nc1ccc(C(=N)N)cc1.Cl.Cl,,CHEMBL1131040,J Med Chem,CHEMBL543380,=,=,Selectivity,,26.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,26.0,CC(=N)Nc1ccc(C(=N)N)cc1.Cl.Cl,OWDHMDSJMALDNK-UHFFFAOYSA-N,-0.3399629517905601,OWDHMDSJMALDNK,no_wikidata_match
,CHEMBL840781,NC(=O)[C@H](N)NC(=O)[C@@H](N)CCC/N=C(/N)N[N+](=O)[O-],,CHEMBL1145940,J Med Chem,CHEMBL152645,=,=,Selectivity,,55.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,55.0,NC(=O)[C@H](N)NC(=O)[C@@H](N)CCC/N=C(/N)N[N+](=O)[O-],OWOUSMCEPYMWHU-CRCLSJGQSA-N,0.23099368040832996,OWOUSMCEPYMWHU,no_wikidata_match
,CHEMBL852582,NCCCC[C@H](NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])C(N)=O,,CHEMBL1133106,J Med Chem,CHEMBL88107,=,=,Ratio,,231.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,231.0,NCCCC[C@H](NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])C(N)=O,PAHCIPUHHRNMSE-IUCAKERBSA-N,0.4320974793861958,PAHCIPUHHRNMSE,no_wikidata_match
,CHEMBL838498,NCCCC[C@H](NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])C(N)=O,,CHEMBL1134555,J Med Chem,CHEMBL88107,=,=,Selectivity,,231.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,231.0,NCCCC[C@H](NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])C(N)=O,PAHCIPUHHRNMSE-IUCAKERBSA-N,0.4320974793861958,PAHCIPUHHRNMSE,no_wikidata_match
,CHEMBL1763068,N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1.O=C(O)C(=O)O,,CHEMBL1759901,Bioorg Med Chem Lett,CHEMBL1762479,=,=,Ratio IC50,,35.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,35.0,N#Cc1cc(F)c(Cl)cc1O[C@H](CCN)c1ccccc1.O=C(O)C(=O)O,PAHRBTYOMQPLOY-XFULWGLBSA-N,-0.608464853333011,PAHRBTYOMQPLOY,no_wikidata_match
,CHEMBL840182,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-].O=C(O)C(F)(F)F,,CHEMBL1130132,J Med Chem,CHEMBL1202113,=,=,Selectivity,,1.1,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,1.1,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-].O=C(O)C(F)(F)F,PBDAGTFBHOXKCK-JHEYCYPBSA-N,0.10737133818135002,PBDAGTFBHOXKCK,no_wikidata_match
,CHEMBL840182,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-].O=C(O)C(F)(F)F,,CHEMBL1130132,J Med Chem,CHEMBL1204424,=,=,Selectivity,,22.1,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,22.1,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-].O=C(O)C(F)(F)F,PBDAGTFBHOXKCK-QNTKWALQSA-N,0.10737133818135002,PBDAGTFBHOXKCK,no_wikidata_match
,CHEMBL852582,NCCC[C@H](NC(=O)[C@@H](N)CCC/N=C(/N)N[N+](=O)[O-])C(N)=O.O=C(O)C(F)(F)F,,CHEMBL1133106,J Med Chem,CHEMBL1202106,=,=,Ratio,,294.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,294.0,NCCC[C@H](NC(=O)[C@@H](N)CCC/N=C(/N)N[N+](=O)[O-])C(N)=O.O=C(O)C(F)(F)F,PBIHHFZRICJQBU-WSZWBAFRSA-N,0.2875684956779901,PBIHHFZRICJQBU,no_wikidata_match
,CHEMBL838498,NCCC[C@H](NC(=O)[C@@H](N)CCC/N=C(/N)N[N+](=O)[O-])C(N)=O.O=C(O)C(F)(F)F,,CHEMBL1134555,J Med Chem,CHEMBL1202106,=,=,Selectivity,,294.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,294.0,NCCC[C@H](NC(=O)[C@@H](N)CCC/N=C(/N)N[N+](=O)[O-])C(N)=O.O=C(O)C(F)(F)F,PBIHHFZRICJQBU-WSZWBAFRSA-N,0.2875684956779901,PBIHHFZRICJQBU,no_wikidata_match
,CHEMBL840781,NCCC[C@H](NC(=O)[C@@H](N)CCC/N=C(/N)N[N+](=O)[O-])C(N)=O.O=C(O)C(F)(F)F,,CHEMBL1145940,J Med Chem,CHEMBL1202106,=,=,Selectivity,,231.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,231.0,NCCC[C@H](NC(=O)[C@@H](N)CCC/N=C(/N)N[N+](=O)[O-])C(N)=O.O=C(O)C(F)(F)F,PBIHHFZRICJQBU-WSZWBAFRSA-N,0.2875684956779901,PBIHHFZRICJQBU,no_wikidata_match
,CHEMBL840777,Br.CC(=N)Nc1ccc(C(C)O)cc1,,CHEMBL1131040,J Med Chem,CHEMBL542677,>,>,Selectivity,,1.3,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,1.3,Br.CC(=N)Nc1ccc(C(C)O)cc1,PBPNWBVAUDNSBW-UHFFFAOYSA-N,-0.15053442642438572,PBPNWBVAUDNSBW,no_wikidata_match
,CHEMBL1763068,NCC(Oc1cc(Cl)ccc1Cl)c1ccccc1,,CHEMBL1759901,Bioorg Med Chem Lett,CHEMBL1762470,=,=,Ratio IC50,,52.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,52.0,NCC(Oc1cc(Cl)ccc1Cl)c1ccccc1,PGBKVMPEZANYQB-UHFFFAOYSA-N,-0.8082879331738,PGBKVMPEZANYQB,no_wikidata_match
,CHEMBL1763068,N#Cc1cc(Cl)ccc1O[C@H](CCN)c1ccccc1.O=C(O)/C=C/C(=O)O,,CHEMBL1759901,Bioorg Med Chem Lett,CHEMBL1762477,=,=,Ratio IC50,,104.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,104.0,N#Cc1cc(Cl)ccc1O[C@H](CCN)c1ccccc1.O=C(O)/C=C/C(=O)O,PHTBVQOXRLNFDB-RWKFXIDCSA-N,-0.275977841640975,PHTBVQOXRLNFDB,no_wikidata_match
,CHEMBL2037694,CN[C@H]1CC[C@@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1.Cl,,CHEMBL2034871,J Med Chem,CHEMBL2036268,=,=,Ratio IC50,,91.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,91.0,CN[C@H]1CC[C@@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1.Cl,PIAOYGXDXCCGEO-KAECKJJSSA-N,-0.9405358280391771,PIAOYGXDXCCGEO,no_wikidata_match
,CHEMBL2037694,CN[C@H]1CC[C@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1.Cl,,CHEMBL2034871,J Med Chem,CHEMBL2036269,=,=,Ratio IC50,,77.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,77.0,CN[C@H]1CC[C@H](c2c[nH]c3ccc(NC(=N)c4cccs4)cc32)CC1.Cl,PIAOYGXDXCCGEO-SKKCDYJJSA-N,-0.9405358280391771,PIAOYGXDXCCGEO,no_wikidata_match
,CHEMBL5046509,COC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(C(F)(F)F)cc1,,CHEMBL5046219,J Med Chem,CHEMBL5090551,=,=,Ratio IC50,,109.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,109.0,COC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(C(F)(F)F)cc1,PJZCZRFHBQFJGK-KQPPXVQYSA-N,-0.438250304659985,PJZCZRFHBQFJGK,no_wikidata_match
,CHEMBL847293,CCC1N=C(N)CC1C.Cl,,CHEMBL1131100,J Med Chem,CHEMBL552935,=,=,Ratio,,1.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,1.0,CCC1N=C(N)CC1C.Cl,PKDLZQNLQBDYIE-UHFFFAOYSA-N,0.49230358138055996,PKDLZQNLQBDYIE,no_wikidata_match
,CHEMBL1763068,N#Cc1ccc(Cl)cc1O[C@H](CCN)c1ccccc1.O=C(O)C(=O)O,,CHEMBL1759901,Bioorg Med Chem Lett,CHEMBL1762473,=,=,Ratio IC50,,270.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,270.0,N#Cc1ccc(Cl)cc1O[C@H](CCN)c1ccccc1.O=C(O)C(=O)O,PPQGTHAGWWVLEX-XFULWGLBSA-N,-0.4779874320248962,PPQGTHAGWWVLEX,no_wikidata_match
,CHEMBL848735,Nc1cc2c(cn1)CCCC2,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL60528,=,=,Selectivity,,4.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,4.0,Nc1cc2c(cn1)CCCC2,PQJSKRANCYSNLG-UHFFFAOYSA-N,0.3670441022976455,PQJSKRANCYSNLG,http://www.wikidata.org/entity/Q82410223
,CHEMBL848737,Nc1cc2c(cn1)CCCC2,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL60528,=,=,Selectivity,,2.6,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,2.6,Nc1cc2c(cn1)CCCC2,PQJSKRANCYSNLG-UHFFFAOYSA-N,0.3670441022976455,PQJSKRANCYSNLG,http://www.wikidata.org/entity/Q82410223
,CHEMBL840781,NCc1cccc(NC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])c1,,CHEMBL1145940,J Med Chem,CHEMBL433260,=,=,Selectivity,,381.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,381.0,NCc1cccc(NC[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-])c1,PSBOGDNWXSYPPJ-NSHDSACASA-N,-0.052284536581022716,PSBOGDNWXSYPPJ,no_wikidata_match
,CHEMBL1837329,Cl.Cl.N=C(Nc1ccc2c(C3=CN4CCC3CC4)c[nH]c2c1)c1cccs1,,CHEMBL1833804,J Med Chem,CHEMBL3216985,=,=,Ratio IC50,,6.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,6.0,Cl.Cl.N=C(Nc1ccc2c(C3=CN4CCC3CC4)c[nH]c2c1)c1cccs1,PUKZZAMNYRPICC-UHFFFAOYSA-N,-0.7607751986897813,PUKZZAMNYRPICC,no_wikidata_match
,CHEMBL832387,CC(C)C1CN=C(N)C1,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL365637,=,=,Ratio,uM,3.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,uM,3.0,CC(C)C1CN=C(N)C1,PUOKLNVZFQOPOS-UHFFFAOYSA-N,0.618797096570122,PUOKLNVZFQOPOS,no_wikidata_match
,CHEMBL5046509,COC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)/C=C/c1ccc(F)cc1,,CHEMBL5046219,J Med Chem,CHEMBL5085929,=,=,Ratio IC50,,182.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,182.0,COC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)/C=C/c1ccc(F)cc1,QAYNRSVXRSVFGO-CEUCYRDJSA-N,-0.35958048549054394,QAYNRSVXRSVFGO,no_wikidata_match
,CHEMBL1837329,COC(=O)[C@@H](N)CCCNC(=N)N[N+](=O)[O-].Cl,,CHEMBL1833804,J Med Chem,CHEMBL1256014,=,=,Ratio IC50,,1.2,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,1.2,COC(=O)[C@@H](N)CCCNC(=N)N[N+](=O)[O-].Cl,QBNXAGZYLSRPJK-JEDNCBNOSA-N,0.3488366907462823,QBNXAGZYLSRPJK,http://www.wikidata.org/entity/Q27224955
,CHEMBL1837329,CNC(=N)NCCC[C@H](N)C(=O)O.Cl.Cl,,CHEMBL1833804,J Med Chem,CHEMBL3217190,=,=,Ratio IC50,,2.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,2.0,CNC(=N)NCCC[C@H](N)C(=O)O.Cl.Cl,QENBDYJOOYWVEV-XRIGFGBMSA-N,1.2243359063297066,QENBDYJOOYWVEV,no_wikidata_match
,CHEMBL848735,CCCc1cc(C)cc(N)n1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL302657,=,=,Selectivity,,9.1,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,9.1,CCCc1cc(C)cc(N)n1,QGCCHDIBMYPTPX-UHFFFAOYSA-N,-0.573152057363509,QGCCHDIBMYPTPX,http://www.wikidata.org/entity/Q27457955
,CHEMBL848737,CCCc1cc(C)cc(N)n1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL302657,=,=,Selectivity,,9.1,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,9.1,CCCc1cc(C)cc(N)n1,QGCCHDIBMYPTPX-UHFFFAOYSA-N,-0.573152057363509,QGCCHDIBMYPTPX,http://www.wikidata.org/entity/Q27457955
,CHEMBL1227496,CCCc1cc(C)cc(N)n1,,CHEMBL1221218,Nat Chem Biol,CHEMBL302657,=,=,Ratio IC50,,2.7,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,2.7,CCCc1cc(C)cc(N)n1,QGCCHDIBMYPTPX-UHFFFAOYSA-N,-0.573152057363509,QGCCHDIBMYPTPX,http://www.wikidata.org/entity/Q27457955
,CHEMBL851343,COc1ccc2c(c1)N=C(N)[C@@H]1CCC[C@H]21,,CHEMBL1135323,Bioorg Med Chem Lett,CHEMBL85823,=,=,Ratio,,6.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,6.0,COc1ccc2c(c1)N=C(N)[C@@H]1CCC[C@H]21,QMFPTHVBZVFIAF-MWLCHTKSSA-N,0.19340545211876875,QMFPTHVBZVFIAF,no_wikidata_match
,CHEMBL5046509,COC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(F)cc1,,CHEMBL5046219,J Med Chem,CHEMBL5086634,=,=,Ratio IC50,,110.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,110.0,COC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(F)cc1,QOSBMNAYDXBLLW-KQPPXVQYSA-N,-0.43391533902381657,QOSBMNAYDXBLLW,no_wikidata_match
,CHEMBL832387,NC1=NCC2CCCC12,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL365849,=,=,Ratio,uM,0.1,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,uM,0.1,NC1=NCC2CCCC12,QRVPYEUERURUGX-UHFFFAOYSA-N,0.7987550997637,QRVPYEUERURUGX,no_wikidata_match
,CHEMBL834177,CCCN(CCC)c1nc(N)nc2c1NC(c1ccc(OC)cc1)CN2,,CHEMBL1140327,J Med Chem,CHEMBL100716,=,=,Selectivity,,30.23,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,30.23,CCCN(CCC)c1nc(N)nc2c1NC(c1ccc(OC)cc1)CN2,QRWBKJRYFMHWON-UHFFFAOYSA-N,-0.24491331003110003,QRWBKJRYFMHWON,no_wikidata_match
,CHEMBL1959626,CNC(=N)NCCC[C@H](N)C(=O)OC,,CHEMBL1955837,J Med Chem,CHEMBL1956111,=,=,Ratio IC50,,2.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,2.0,CNC(=N)NCCC[C@H](N)C(=O)OC,QSCWCVPGABUFIS-LURJTMIESA-N,1.0639299208146857,QSCWCVPGABUFIS,no_wikidata_match
,CHEMBL834177,Nc1nc(N(Cc2ccccc2)Cc2ccccc2)c2nc(-c3ccccc3)cnc2n1,,CHEMBL1140327,J Med Chem,CHEMBL101399,=,=,Selectivity,,3.49,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,3.49,Nc1nc(N(Cc2ccccc2)Cc2ccccc2)c2nc(-c3ccccc3)cnc2n1,QSNZOWTXIXJCER-UHFFFAOYSA-N,-0.7123652919553687,QSNZOWTXIXJCER,no_wikidata_match
,CHEMBL5117111,Cc1cc(N)nc(CCCN2CCC(F)(F)CC2)c1,,CHEMBL5113456,Bioorg Med Chem,CHEMBL5182377,=,=,Ratio Ki,,135.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio Ki,,135.0,Cc1cc(N)nc(CCCN2CCC(F)(F)CC2)c1,QUDAAAGCJFIIKZ-UHFFFAOYSA-N,-0.8283812781897789,QUDAAAGCJFIIKZ,no_wikidata_match
,CHEMBL848735,Cc1cccc(N)n1,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL61591,=,=,Selectivity,,0.4,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.4,Cc1cccc(N)n1,QUXLCYFNVNNRBE-UHFFFAOYSA-N,-0.8118076091969499,QUXLCYFNVNNRBE,http://www.wikidata.org/entity/Q27256454
,CHEMBL1825589,CN1C2CCC1CC(n1ccc3cc(NC(=N)c4cccs4)ccc31)C2.Cl.Cl,,CHEMBL1821699,Bioorg Med Chem Lett,CHEMBL3215639,=,=,Ratio IC50,,14.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,14.0,CN1C2CCC1CC(n1ccc3cc(NC(=N)c4cccs4)ccc31)C2.Cl.Cl,QVLGDXQDFHBRDG-UHFFFAOYSA-N,-0.7993975524754785,QVLGDXQDFHBRDG,no_wikidata_match
,CHEMBL851192,CCSC(=N)Nc1ccc(Oc2ccccc2)cc1.I,,CHEMBL1130064,J Med Chem,CHEMBL540783,=,=,Selectivity index,,16.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity index,,16.0,CCSC(=N)Nc1ccc(Oc2ccccc2)cc1.I,QXXWMUYPVPRHHR-UHFFFAOYSA-N,-0.9421542209732948,QXXWMUYPVPRHHR,no_wikidata_match
,CHEMBL5046509,CC[C@H](C)[C@H](NC(=O)/C=C/c1ccc(C(F)(F)F)cc1)C(=O)OC,,CHEMBL5046219,J Med Chem,CHEMBL5081853,=,=,Ratio IC50,,45.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,45.0,CC[C@H](C)[C@H](NC(=O)/C=C/c1ccc(C(F)(F)F)cc1)C(=O)OC,QYBIHGYLUJIPFN-HSSPRWGWSA-N,-0.3992325708836792,QYBIHGYLUJIPFN,no_wikidata_match
,CHEMBL852582,CC(=O)N[C@@H](CCC/N=C(\N)N[N+](=O)[O-])C(=O)N[C@@H](CCN)C(N)=O,,CHEMBL1133106,J Med Chem,CHEMBL100524,=,=,Ratio,,86.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,86.0,CC(=O)N[C@@H](CCC/N=C(\N)N[N+](=O)[O-])C(=O)N[C@@H](CCN)C(N)=O,RBDZHBNCYGVQCO-IUCAKERBSA-N,0.22772511462939615,RBDZHBNCYGVQCO,no_wikidata_match
,CHEMBL832387,NC1=NCCS1,,CHEMBL1137191,Bioorg Med Chem Lett,CHEMBL362148,=,=,Ratio,uM,2.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,uM,2.0,NC1=NCCS1,REGFWZVTTFGQOJ-UHFFFAOYSA-N,-0.7604478807961002,REGFWZVTTFGQOJ,http://www.wikidata.org/entity/Q27093350
,CHEMBL852582,NCCCN(CC(N)=O)C(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],,CHEMBL1133106,J Med Chem,CHEMBL101214,=,=,Ratio,,33.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,33.0,NCCCN(CC(N)=O)C(=O)[C@@H](N)CCC/N=C(\N)N[N+](=O)[O-],REHMBEOZHMIGQG-QMMMGPOBSA-N,-0.17407052028097383,REHMBEOZHMIGQG,no_wikidata_match
,CHEMBL848735,Cc1cc(N)nc2c1CCCC2,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL58492,=,=,Selectivity,,5.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,5.0,Cc1cc(N)nc2c1CCCC2,RGCUFPWLSHCPCA-UHFFFAOYSA-N,-0.24460914519772495,RGCUFPWLSHCPCA,http://www.wikidata.org/entity/Q82521230
,CHEMBL848737,Cc1cc(N)nc2c1CCCC2,,CHEMBL1133138,Bioorg Med Chem Lett,CHEMBL58492,=,=,Selectivity,,0.6,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.6,Cc1cc(N)nc2c1CCCC2,RGCUFPWLSHCPCA-UHFFFAOYSA-N,-0.24460914519772495,RGCUFPWLSHCPCA,http://www.wikidata.org/entity/Q82521230
,CHEMBL848155,CNCCc1ccc2c(c1)N=C(N)[C@]1(F)CCC[C@H]21,,CHEMBL1137842,Bioorg Med Chem Lett,CHEMBL162365,=,=,Selectivity,,5.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,5.0,CNCCc1ccc2c(c1)N=C(N)[C@]1(F)CCC[C@H]21,RHGIHOAEILTQBV-DOMZBBRYSA-N,0.5504188222055946,RHGIHOAEILTQBV,no_wikidata_match
,CHEMBL838498,N=C(NCCC[C@H](N)CNCCN)N[N+](=O)[O-],,CHEMBL1134555,J Med Chem,CHEMBL227937,=,=,Selectivity,,325.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,325.0,N=C(NCCC[C@H](N)CNCCN)N[N+](=O)[O-],RMSWBHUVFNFNIZ-ZETCQYMHSA-N,0.2708545008526236,RMSWBHUVFNFNIZ,http://www.wikidata.org/entity/Q27093115
,CHEMBL840781,N=C(NCCC[C@H](N)CNCCN)N[N+](=O)[O-],,CHEMBL1145940,J Med Chem,CHEMBL227937,=,=,Selectivity,,250.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,250.0,N=C(NCCC[C@H](N)CNCCN)N[N+](=O)[O-],RMSWBHUVFNFNIZ-ZETCQYMHSA-N,0.2708545008526236,RMSWBHUVFNFNIZ,http://www.wikidata.org/entity/Q27093115
,CHEMBL4621977,CC(=N)NCc1cccc(CN)c1,,CHEMBL4619797,ACS Med Chem Lett,CHEMBL107251,=,=,Ratio IC50,,72.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,72.0,CC(=N)NCc1cccc(CN)c1,RODUKNYOEVZQPR-UHFFFAOYSA-N,-0.056719216698953856,RODUKNYOEVZQPR,http://www.wikidata.org/entity/Q27070773
,CHEMBL5046509,CC(=N)NCc1cccc(CN)c1,,CHEMBL5046219,J Med Chem,CHEMBL107251,=,=,Ratio IC50,,236.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio IC50,,236.0,CC(=N)NCc1cccc(CN)c1,RODUKNYOEVZQPR-UHFFFAOYSA-N,-0.056719216698953856,RODUKNYOEVZQPR,http://www.wikidata.org/entity/Q27070773
,CHEMBL840781,NC(=O)[C@@H](CCC/N=C(/N)N[N+](=O)[O-])NC(=O)[C@H](N)Cc1ccccc1,,CHEMBL1145940,J Med Chem,CHEMBL154221,=,=,Selectivity,,800.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,800.0,NC(=O)[C@@H](CCC/N=C(/N)N[N+](=O)[O-])NC(=O)[C@H](N)Cc1ccccc1,ROOVMLVHYSRGJB-VXGBXAGGSA-N,0.1385399042448846,ROOVMLVHYSRGJB,no_wikidata_match
,CHEMBL834177,Nc1nc(NCC2CCCCC2)c2c(n1)NCC(c1ccc(Cl)cc1)N2,,CHEMBL1140327,J Med Chem,CHEMBL98547,=,=,Selectivity,,58.2,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,58.2,Nc1nc(NCC2CCCCC2)c2c(n1)NCC(c1ccc(Cl)cc1)N2,RQCRZQBYIWDMKJ-UHFFFAOYSA-N,-0.34357135998284616,RQCRZQBYIWDMKJ,no_wikidata_match
,CHEMBL845032,CC1CC(N)=NC(C)C1,,CHEMBL1131208,J Med Chem,CHEMBL269076,=,=,Selectivity,,0.8,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.8,CC1CC(N)=NC(C)C1,RRCBYANJUIVMJX-UHFFFAOYSA-N,0.7233968041500222,RRCBYANJUIVMJX,no_wikidata_match
,CHEMBL845032,NC1=Nc2ccccc2CC1,,CHEMBL1131208,J Med Chem,CHEMBL6656,=,=,Selectivity,,0.3,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.3,NC1=Nc2ccccc2CC1,RREBANHDFAXBEZ-UHFFFAOYSA-N,-0.025143110366890896,RREBANHDFAXBEZ,no_wikidata_match
,CHEMBL831308,NC1=Nc2ccccc2CC1,,CHEMBL1143520,Bioorg Med Chem Lett,CHEMBL6656,=,=,Selectivity,,0.35,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Selectivity,,0.35,NC1=Nc2ccccc2CC1,RREBANHDFAXBEZ-UHFFFAOYSA-N,-0.025143110366890896,RREBANHDFAXBEZ,no_wikidata_match
,CHEMBL847293,CC1CCN=C1N.Cl,,CHEMBL1131100,J Med Chem,CHEMBL545291,=,=,Ratio,,0.26,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,0.26,CC1CCN=C1N.Cl,RRFQVAMNRYKIJZ-UHFFFAOYSA-N,0.5928309436198249,RRFQVAMNRYKIJZ,no_wikidata_match
,CHEMBL851343,NC1=Nc2ccc([N+](=O)[O-])cc2[C@H]2CCC[C@@H]12,,CHEMBL1135323,Bioorg Med Chem Lett,CHEMBL87969,=,=,Ratio,,60.0,CHEMBL2096621,Nitric oxide sythases; iNOS & nNOS,Ratio,,60.0,NC1=Nc2ccc([N+](=O)[O-])cc2[C@H]2CCC[C@@H]12,RSDLYSUMVPYAKO-DTWKUNHWSA-N,-0.6005214367468705,RSDLYSUMVPYAKO,no_wikidata_match
